"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Other Car Costs","Before 1 January 2016","","","","Townsville 13 Apr to 14 Apr 15","","","","247.64","14-Apr-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Other Car Costs","Before 1 January 2016","","","","Townsville to Mackay 19 Sep to 20 Sep 15","","","","233.89","20-Sep-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Other Car Costs","Before 1 January 2016","","","","Canberra 24 Oct 15","","","","77.20","24-Oct-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Facilities","Office Facilities","From 1 January 2016","","","","Aggregated Total","","","","42,584.49","01-Jan-1900","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Facilities","Office Facilities","Before 1 January 2016","","","","Aggregated Total","","","","4,836.17","01-Jan-1900","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","Flags 1 Jan to 31 Jan 16","","","","2,262.50","31-Jan-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Jan to 23 Feb 16","","","","353.54","23-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Jan to 23 Feb 16","","","","29.62","23-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Feb to 23 Mar 16","","","","478.34","23-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Feb to 23 Mar 16","","","","13.56","23-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Mar to 23 Apr 16","","","","516.04","23-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Mar to 23 Apr 16","","","","86.38","23-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Apr to 23 May 16","","","","963.14","23-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Apr to 23 May 16","","","","44.80","23-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","Toner cartridge credit 1 Jul 14 to 30 Jun 15","","","","-2,625.52","01-Jul-2014","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","Software reimbursement 2015/16","","","","2,318.18","01-Jan-1900","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 24 Oct to 23 Nov 15","","","","2,304.59","23-Nov-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 24 Oct to 23 Nov 15","","","","171.52","23-Nov-2015","",""
